uf,cod_uf,cod_municipio,municipio,populacao_2012
SP,35,42008,Quintana,6089
SP,35,42107,Rafard,8651
SP,35,42206,Rancharia,28809
SP,35,42305,Redenção da Serra,3847
SP,35,42404,Regente Feijó,18720
SP,35,42503,Reginópolis,7713
SP,35,42602,Registro,54338
SP,35,42701,Restinga,6739
SP,35,42800,Ribeira,3336
SP,35,42909,Ribeirão Bonito,12270
SP,35,43006,Ribeirão Branco,17822
SP,35,43105,Ribeirão Corrente,4333
SP,35,43204,Ribeirão do Sul,4439
SP,35,43238,Ribeirão dos Índios,2182
SP,35,43253,Ribeirão Grande,7427
SP,35,43303,Ribeirão Pires,114361
SP,35,43402,Ribeirão Preto,619746
SP,35,43600,Rifaina,3453
SP,35,43709,Rincão,10427
SP,35,43808,Rinópolis,9887
SP,35,43907,Rio Claro,188977
SP,35,44004,Rio das Pedras,30409
SP,35,44103,Rio Grande da Serra,45014
SP,35,44202,Riolândia,10880
SP,35,43501,Riversul,6008
SP,35,44251,Rosana,19006
SP,35,44301,Roseira,9754
SP,35,44400,Rubiácea,2789
SP,35,44509,Rubinéia,2900
SP,35,44608,Sabino,5258
SP,35,44707,Sagres,2389
SP,35,44806,Sales,5586
SP,35,44905,Sales Oliveira,10756
SP,35,45001,Salesópolis,15828
SP,35,45100,Salmourão,4881
SP,35,45159,Saltinho,7250
SP,35,45209,Salto,107382
SP,35,45308,Salto de Pirapora,40897
SP,35,45407,Salto Grande,8839
SP,35,45506,Sandovalina,3792
SP,35,45605,Santa Adélia,14467
SP,35,45704,Santa Albertina,5744
SP,35,45803,Santa Bárbara d'Oeste,181509
SP,35,46009,Santa Branca,13877
SP,35,46108,Santa Clara d'Oeste,2079
SP,35,46207,Santa Cruz da Conceição,4074
SP,35,46256,Santa Cruz da Esperança,1977
SP,35,46306,Santa Cruz das Palmeiras,30593
SP,35,46405,Santa Cruz do Rio Pardo,44375
SP,35,46504,Santa Ernestina,5542
SP,35,46603,Santa Fé do Sul,29651
SP,35,46702,Santa Gertrudes,22499
SP,35,46801,Santa Isabel,51467
SP,35,46900,Santa Lúcia,8308
SP,35,47007,Santa Maria da Serra,5525
SP,35,47106,Santa Mercedes,2836
SP,35,47502,Santa Rita do Passa Quatro,26530
SP,35,47403,Santa Rita d'Oeste,2521
SP,35,47601,Santa Rosa de Viterbo,24229
SP,35,47650,Santa Salete,1458
SP,35,47205,Santana da Ponte Pensa,1603
SP,35,47304,Santana de Parnaíba,113945
SP,35,47700,Santo Anastácio,20434
SP,35,47809,Santo André,680496
SP,35,47908,Santo Antônio da Alegria,6386
SP,35,48005,Santo Antônio de Posse,21032
SP,35,48054,Santo Antônio do Aracanguá,7732
SP,35,48104,Santo Antônio do Jardim,5912
SP,35,48203,Santo Antônio do Pinhal,6510
SP,35,48302,Santo Expedito,2845
SP,35,48401,Santópolis do Aguapeí,4347
SP,35,48500,Santos,419614
SP,35,48609,São Bento do Sapucaí,10486
SP,35,48708,São Bernardo do Campo,774886
SP,35,48807,São Caetano do Sul,150638
SP,35,48906,São Carlos,226322
SP,35,49003,São Francisco,2783
SP,35,49102,São João da Boa Vista,84584
SP,35,49201,São João das Duas Pontes,2552
SP,35,49250,São João de Iracema,1797
SP,35,49300,São João do Pau d'Alho,2092
SP,35,49409,São Joaquim da Barra,47256
SP,35,49508,São José da Bela Vista,8456
SP,35,49607,São José do Barreiro,4068
SP,35,49706,São José do Rio Pardo,52176
SP,35,49805,São José do Rio Preto,415769
SP,35,49904,São José dos Campos,643603
SP,35,49953,São Lourenço da Serra,14241
SP,35,50001,São Luís do Paraitinga,10393
SP,35,50100,São Manuel,38614
SP,35,50209,São Miguel Arcanjo,31549
SP,35,50308,São Paulo,11376685
SP,35,50407,São Pedro,32231
SP,35,50506,São Pedro do Turvo,7245
SP,35,50605,São Roque,80661
SP,35,50704,São Sebastião,76344
SP,35,50803,São Sebastião da Grama,12046
SP,35,50902,São Simão,14448
SP,35,51009,São Vicente,336809
SP,35,51108,Sarapuí,9212
SP,35,51207,Sarutaiá,3605
SP,35,51306,Sebastianópolis do Sul,3105
SP,35,51405,Serra Azul,11832
SP,35,51603,Serra Negra,26770
SP,35,51504,Serrana,39826
SP,35,51702,Sertãozinho,112401
SP,35,51801,Sete Barras,12898
SP,35,51900,Severínia,15788
SP,35,52007,Silveiras,5855
SP,35,52106,Socorro,37288
SP,35,52205,Sorocaba,600692
SP,35,52304,Sud Mennucci,7446
SP,35,52403,Sumaré,246247
SP,35,52551,Suzanápolis,3473
SP,35,52502,Suzano,267583
SP,35,52601,Tabapuã,11495
SP,35,52700,Tabatinga,14943
SP,35,52809,Taboão da Serra,251608
SP,35,52908,Taciba,5789
SP,35,53005,Taguaí,11336
SP,35,53104,Taiaçu,5936
SP,35,53203,Taiúva,5439
SP,35,53302,Tambaú,22429
SP,35,53401,Tanabi,24277
SP,35,53500,Tapiraí,7928
SP,35,53609,Tapiratiba,12707
SP,35,53658,Taquaral,2727
SP,35,53708,Taquaritinga,54279
SP,35,53807,Taquarituba,22338
SP,35,53856,Taquarivaí,5254
SP,35,53906,Tarabai,6731
SP,35,53955,Tarumã,13209
SP,35,54003,Tatuí,109425
SP,35,54102,Taubaté,283899
SP,35,54201,Tejupá,4730
SP,35,54300,Teodoro Sampaio,21595
SP,35,54409,Terra Roxa,8619
SP,35,54508,Tietê,37609
SP,35,54607,Timburi,2634
SP,35,54656,Torre de Pedra,2271
SP,35,54706,Torrinha,9405
SP,35,54755,Trabiju,1569
SP,35,54805,Tremembé,41915
SP,35,54904,Três Fronteiras,5468
SP,35,54953,Tuiuti,6078
SP,35,55000,Tupã,63498
SP,35,55109,Tupi Paulista,14418
SP,35,55208,Turiúba,1936
SP,35,55307,Turmalina,1920
SP,35,55356,Ubarana,5451
SP,35,55406,Ubatuba,80604
SP,35,55505,Ubirajara,4468
SP,35,55604,Uchoa,9537
SP,35,55703,União Paulista,1636
SP,35,55802,Urânia,8838
SP,35,55901,Uru,1228
SP,35,56008,Urupês,12848
SP,35,56107,Valentim Gentil,11404
SP,35,56206,Valinhos,110390
SP,35,56305,Valparaíso,23181
SP,35,56354,Vargem,9077
SP,35,56404,Vargem Grande do Sul,39714
SP,35,56453,Vargem Grande Paulista,44555
SP,35,56503,Várzea Paulista,109247
SP,35,56602,Vera Cruz,10722
SP,35,56701,Vinhedo,66087
SP,35,56800,Viradouro,17499
SP,35,56909,Vista Alegre do Alto,7208
SP,35,56958,Vitória Brasil,1747
SP,35,57006,Votorantim,110755
SP,35,57105,Votuporanga,86059
SP,35,57154,Zacarias,2394
PR,41,00103,Abatiá,7690
PR,41,00202,Adrianópolis,6281
PR,41,00301,Agudos do Sul,8429
PR,41,00400,Almirante Tamandaré,105458
PR,41,00459,Altamira do Paraná,3900
PR,41,28625,Alto Paraíso,3119
PR,41,00608,Alto Paraná,13806
PR,41,00707,Alto Piquiri,10092
PR,41,00509,Altônia,20711
PR,41,00806,Alvorada do Sul,10439
PR,41,00905,Amaporã,5562
PR,41,01002,Ampére,17563
PR,41,01051,Anahy,2854
PR,41,01101,Andirá,20451
PR,41,01150,Ângulo,2862
PR,41,01200,Antonina,18849
PR,41,01309,Antônio Olinto,7343
PR,41,01408,Apucarana,122896
PR,41,01507,Arapongas,106978
PR,41,01606,Arapoti,26153
PR,41,01655,Arapuã,3469
PR,41,01705,Araruna,13471
PR,41,01804,Araucária,122878
PR,41,01853,Ariranha do Ivaí,2389
PR,41,01903,Assaí,16099
PR,41,02000,Assis Chateaubriand,32981
PR,41,02109,Astorga,24859
PR,41,02208,Atalaia,3898
PR,41,02307,Balsa Nova,11539
PR,41,02406,Bandeirantes,31951
PR,41,02505,Barbosa Ferraz,12437
PR,41,02703,Barra do Jacaré,2728
PR,41,02604,Barracão,9796
PR,41,02752,Bela Vista da Caroba,3861
PR,41,02802,Bela Vista do Paraíso,15087
PR,41,02901,Bituruna,15903
PR,41,03008,Boa Esperança,4479
PR,41,03024,Boa Esperança do Iguaçu,2713
PR,41,03040,Boa Ventura de São Roque,6520
PR,41,03057,Boa Vista da Aparecida,7834
PR,41,03107,Bocaiúva do Sul,11280
PR,41,03156,Bom Jesus do Sul,3742
PR,41,03206,Bom Sucesso,6620
PR,41,03222,Bom Sucesso do Sul,3279
PR,41,03305,Borrazópolis,7641
PR,41,03354,Braganey,5667
PR,41,03370,Brasilândia do Sul,3107
PR,41,03404,Cafeara,2727
PR,41,03453,Cafelândia,15194
PR,41,03479,Cafezal do Sul,4236
PR,41,03503,Califórnia,8129
PR,41,03602,Cambará,24060
PR,41,03701,Cambé,98024
PR,41,03800,Cambira,7319
PR,41,03909,Campina da Lagoa,15149
PR,41,03958,Campina do Simão,4033
PR,41,04006,Campina Grande do Sul,39404
PR,41,04055,Campo Bonito,4299
PR,41,04105,Campo do Tenente,7245
PR,41,04204,Campo Largo,115336
PR,41,04253,Campo Magro,25513
PR,41,04303,Campo Mourão,88209
PR,41,04402,Cândido de Abreu,16332
PR,41,04428,Candói,15104
PR,41,04451,Cantagalo,12974
PR,41,04501,Capanema,18570
PR,41,04600,Capitão Leônidas Marques,15060
PR,41,04659,Carambeí,19813
PR,41,04709,Carlópolis,13767
PR,41,04808,Cascavel,292372
PR,41,04907,Castro,67613
PR,41,05003,Catanduvas,10169
PR,41,05102,Centenário do Sul,11096
PR,41,05201,Cerro Azul,17027
PR,41,05300,Céu Azul,11121
PR,41,05409,Chopinzinho,19549
PR,41,05508,Cianorte,71855
PR,41,05607,Cidade Gaúcha,11294
PR,41,05706,Clevelândia,17075
PR,41,05805,Colombo,217443
PR,41,05904,Colorado,22555
PR,41,06001,Congonhinhas,8344
PR,41,06100,Conselheiro Mairinck,3663
PR,41,06209,Contenda,16292
PR,41,06308,Corbélia,16389
PR,41,06407,Cornélio Procópio,46939
PR,41,06456,Coronel Domingos Soares,7274
PR,41,06506,Coronel Vivida,21514
PR,41,06555,Corumbataí do Sul,3860
PR,41,06803,Cruz Machado,18097
PR,41,06571,Cruzeiro do Iguaçu,4261
PR,41,06605,Cruzeiro do Oeste,20446
PR,41,06704,Cruzeiro do Sul,4534
PR,41,06852,Cruzmaltina,3118
PR,41,06902,Curitiba,1776761
PR,41,07009,Curiúva,14077
PR,41,07108,Diamante do Norte,5428
PR,41,07124,Diamante do Sul,3488
PR,41,07157,Diamante D'Oeste,5050
PR,41,07207,Dois Vizinhos,36813
PR,41,07256,Douradina,7640
PR,41,07306,Doutor Camargo,5836
PR,41,28633,Doutor Ulysses,5686
PR,41,07405,Enéas Marques,6061
PR,41,07504,Engenheiro Beltrão,13880
PR,41,07538,Entre Rios do Oeste,4017
PR,41,07520,Esperança Nova,1919
PR,41,07546,Espigão Alto do Iguaçu,4570
PR,41,07553,Farol,3398
PR,41,07603,Faxinal,16421
PR,41,07652,Fazenda Rio Grande,84514
PR,41,07702,Fênix,4781
PR,41,07736,Fernandes Pinheiro,5867
PR,41,07751,Figueira,8181
PR,41,07850,Flor da Serra do Sul,4695
PR,41,07801,Floraí,5015
PR,41,07900,Floresta,6054
PR,41,08007,Florestópolis,11076
PR,41,08106,Flórida,2560
PR,41,08205,Formosa do Oeste,7358
PR,41,08304,Foz do Iguaçu,255718
PR,41,08452,Foz do Jordão,5276
PR,41,08320,Francisco Alves,6337
PR,41,08403,Francisco Beltrão,80727
PR,41,08502,General Carneiro,13635
PR,41,08551,Godoy Moreira,3262
PR,41,08601,Goioerê,28908
PR,41,08650,Goioxim,7415
PR,41,08700,Grandes Rios,6438
PR,41,08809,Guaíra,31013
PR,41,08908,Guairaçá,6243
PR,41,08957,Guamiranga,8016
PR,41,09005,Guapirama,3865
PR,41,09104,Guaporema,2223
PR,41,09203,Guaraci,5181
PR,41,09302,Guaraniaçu,14187
PR,41,09401,Guarapuava,169252
PR,41,09500,Guaraqueçaba,7809
PR,41,09609,Guaratuba,32826
PR,41,09658,Honório Serpa,5813
PR,41,09708,Ibaiti,29099
PR,41,09757,Ibema,6096
PR,41,09807,Ibiporã,49111
PR,41,09906,Icaraíma,8657
PR,41,10003,Iguaraçu,4040
PR,41,10052,Iguatu,2231
PR,41,10078,Imbaú,11546
PR,41,10102,Imbituva,29053
PR,41,10201,Inácio Martins,10940
PR,41,10300,Inajá,3000
PR,41,10409,Indianópolis,4313
PR,41,10508,Ipiranga,14278
PR,41,10607,Iporã,14760
PR,41,10656,Iracema do Oeste,2522
PR,41,10706,Irati,56790
PR,41,10805,Iretama,10515
PR,41,10904,Itaguajé,4538
PR,41,10953,Itaipulândia,9357
PR,41,11001,Itambaracá,6710
PR,41,11100,Itambé,5983
PR,41,11209,Itapejara d'Oeste,10738
PR,41,11258,Itaperuçu,24573
PR,41,11308,Itaúna do Sul,3453
PR,41,11407,Ivaí,12954
PR,41,11506,Ivaiporã,31748
PR,41,11555,Ivaté,7603
PR,41,11605,Ivatuba,3043
PR,41,11704,Jaboti,4950
PR,41,11803,Jacarezinho,39045
PR,41,11902,Jaguapitã,12421
PR,41,12009,Jaguariaíva,32882
PR,41,12108,Jandaia do Sul,20359
PR,41,12207,Janiópolis,6298
PR,41,12306,Japira,4904
PR,41,12405,Japurá,8669
PR,41,12504,Jardim Alegre,12121
PR,41,12603,Jardim Olinda,1392
PR,41,12702,Jataizinho,11958
PR,41,12751,Jesuítas,8876
PR,41,12801,Joaquim Távora,10899
PR,41,12900,Jundiaí do Sul,3399
PR,41,12959,Juranda,7567
PR,41,13007,Jussara,6657
PR,41,13106,Kaloré,4425
PR,41,13205,Lapa,45334
PR,41,13254,Laranjal,6257
PR,41,13304,Laranjeiras do Sul,30891
PR,41,13403,Leópolis,4101
PR,41,13429,Lidianópolis,3851
PR,41,13452,Lindoeste,5231
PR,41,13502,Loanda,21451
PR,41,13601,Lobato,4452
PR,41,13700,Londrina,515707
PR,41,13734,Luiziana,7282
PR,41,13759,Lunardelli,5084
PR,41,13809,Lupionópolis,4633
PR,41,13908,Mallet,13030
PR,41,14005,Mamborê,13781
PR,41,14104,Mandaguaçu,20227
PR,41,14203,Mandaguari,32849
PR,41,14302,Mandirituba,22927
PR,41,14351,Manfrinópolis,3026
PR,41,14401,Mangueirinha,16941
PR,41,14500,Manoel Ribas,13185
PR,41,14609,Marechal Cândido Rondon,47697
PR,41,14708,Maria Helena,5892
PR,41,14807,Marialva,32451
PR,41,14906,Marilândia do Sul,8832
PR,41,15002,Marilena,6874
PR,41,15101,Mariluz,10214
PR,41,15200,Maringá,367410
PR,41,15309,Mariópolis,6306
PR,41,15358,Maripá,5654
PR,41,15408,Marmeleiro,13936
PR,41,15457,Marquinho,4879
PR,41,15507,Marumbi,4602
PR,41,15606,Matelândia,16340
PR,41,15705,Matinhos,30220
PR,41,15739,Mato Rico,3716
PR,41,15754,Mauá da Serra,8870
PR,41,15804,Medianeira,42420
PR,41,15853,Mercedes,5113
PR,41,15903,Mirador,2301
PR,41,16000,Miraselva,1848
PR,41,16059,Missal,10481
PR,41,16109,Moreira Sales,12487
PR,41,16208,Morretes,15785
PR,41,16307,Munhoz de Melo,3713
PR,41,16406,Nossa Senhora das Graças,3930
PR,41,16505,Nova Aliança do Ivaí,1446
PR,41,16604,Nova América da Colina,3462
PR,41,16703,Nova Aurora,11598
PR,41,16802,Nova Cantu,7050
PR,41,16901,Nova Esperança,26749
PR,41,16950,Nova Esperança do Sudoeste,5074
PR,41,17008,Nova Fátima,8124
PR,41,17057,Nova Laranjeiras,11690
PR,41,17107,Nova Londrina,13052
PR,41,17206,Nova Olímpia,5537
PR,41,17255,Nova Prata do Iguaçu,10374
PR,41,17214,Nova Santa Bárbara,3953
PR,41,17222,Nova Santa Rosa,7702
PR,41,17271,Nova Tebas,7085
PR,41,17297,Novo Itacolomi,2822
PR,41,17305,Ortigueira,23103
PR,41,17404,Ourizona,3378
PR,41,17453,Ouro Verde do Oeste,5726
PR,41,17503,Paiçandu,36717
PR,41,17602,Palmas,44107
PR,41,17701,Palmeira,32326
PR,41,17800,Palmital,14538
PR,41,17909,Palotina,29123
PR,41,18006,Paraíso do Norte,12079
PR,41,18105,Paranacity,10423
PR,41,18204,Paranaguá,142452
PR,41,18303,Paranapoema,2852
PR,41,18402,Paranavaí,82472
PR,41,18451,Pato Bragado,4939
PR,41,18501,Pato Branco,73901
PR,41,18600,Paula Freitas,5491
PR,41,18709,Paulo Frontin,6966
PR,41,18808,Peabiru,13645
PR,41,18857,Perobal,5708
PR,41,18907,Pérola,10348
PR,41,19004,Pérola d'Oeste,6672
PR,41,19103,Piên,11454
PR,41,19152,Pinhais,119379
PR,41,19251,Pinhal de São Bento,2635
PR,41,19202,Pinhalão,6215
PR,41,19301,Pinhão,30480
PR,41,19400,Piraí do Sul,23693
PR,41,19509,Piraquara,96023
PR,41,19608,Pitanga,32152
PR,41,19657,Pitangueiras,2874
PR,41,19707,Planaltina do Paraná,4111
PR,41,19806,Planalto,13584
PR,41,19905,Ponta Grossa,317339
PR,41,19954,Pontal do Paraná,21917
PR,41,20002,Porecatu,13934
PR,41,20101,Porto Amazonas,4556
PR,41,20150,Porto Barreiro,3582
PR,41,20200,Porto Rico,2527
PR,41,20309,Porto Vitória,4016
PR,41,20333,Prado Ferreira,3477
PR,41,20358,Pranchita,5533
PR,41,20408,Presidente Castelo Branco,4857
PR,41,20507,Primeiro de Maio,10848
PR,41,20606,Prudentópolis,49150
PR,41,20655,Quarto Centenário,4784
PR,41,20705,Quatiguá,7091
PR,41,20804,Quatro Barras,20409
PR,41,20853,Quatro Pontes,3827
PR,41,20903,Quedas do Iguaçu,31095
PR,41,21000,Querência do Norte,11773
PR,41,21109,Quinta do Sol,4987
PR,41,21208,Quitandinha,17364
PR,41,21257,Ramilândia,4175
PR,41,21307,Rancho Alegre,3919
PR,41,21356,Rancho Alegre D'Oeste,2807
PR,41,21406,Realeza,16386
PR,41,21505,Rebouças,14254
PR,41,21604,Renascença,6790
PR,41,21703,Reserva,25353
PR,41,21752,Reserva do Iguaçu,7402
PR,41,21802,Ribeirão Claro,10645
PR,41,21901,Ribeirão do Pinhal,13401
PR,41,22008,Rio Azul,14255
PR,41,22107,Rio Bom,3302
PR,41,22156,Rio Bonito do Iguaçu,13125
PR,41,22172,Rio Branco do Ivaí,3920
PR,41,22206,Rio Branco do Sul,30848
PR,41,22305,Rio Negro,31662
PR,41,22404,Rolândia,59139
PR,41,22503,Roncador,11221
PR,41,22602,Rondon,9060
PR,41,22651,Rosário do Ivaí,5438
PR,41,22701,Sabáudia,6200
PR,41,22800,Salgado Filho,4253
PR,41,22909,Salto do Itararé,5122
PR,41,23006,Salto do Lontra,13830
PR,41,23105,Santa Amélia,3712
PR,41,23204,Santa Cecília do Pavão,3583
PR,41,23303,Santa Cruz de Monte Castelo,8019
PR,41,23402,Santa Fé,10668
PR,41,23501,Santa Helena,23855
PR,41,23600,Santa Inês,1776
PR,41,23709,Santa Isabel do Ivaí,8701
PR,41,23808,Santa Izabel do Oeste,13347
PR,41,23824,Santa Lúcia,3895
PR,41,23857,Santa Maria do Oeste,11178
PR,41,23907,Santa Mariana,12279
PR,41,23956,Santa Mônica,3629
PR,41,24020,Santa Tereza do Oeste,10269
PR,41,24053,Santa Terezinha de Itaipu,21215
PR,41,24004,Santana do Itararé,5191
PR,41,24103,Santo Antônio da Platina,43125
PR,41,24202,Santo Antônio do Caiuá,2705
PR,41,24301,Santo Antônio do Paraíso,2351
PR,41,24400,Santo Antônio do Sudoeste,19048
PR,41,24509,Santo Inácio,5282
PR,41,24608,São Carlos do Ivaí,6422
PR,41,24707,São Jerônimo da Serra,11275
PR,41,24806,São João,10508
PR,41,24905,São João do Caiuá,5884
PR,41,25001,São João do Ivaí,11273
PR,41,25100,São João do Triunfo,13899
PR,41,25308,São Jorge do Ivaí,5506
PR,41,25357,São Jorge do Patrocínio,5956
PR,41,25209,São Jorge d'Oeste,9052
PR,41,25407,São José da Boa Vista,6441
PR,41,25456,São José das Palmeiras,3789
PR,41,25506,São José dos Pinhais,273255
PR,41,25555,São Manoel do Paraná,2102
PR,41,25605,São Mateus do Sul,41965
PR,41,25704,São Miguel do Iguaçu,25971
PR,41,25753,São Pedro do Iguaçu,6373
PR,41,25803,São Pedro do Ivaí,10272
PR,41,25902,São Pedro do Paraná,2454
PR,41,26009,São Sebastião da Amoreira,8638
PR,41,26108,São Tomé,5395
PR,41,26207,Sapopema,6716
PR,41,26256,Sarandi,84573
PR,41,26272,Saudade do Iguaçu,5092
PR,41,26306,Sengés,18511
PR,41,26355,Serranópolis do Iguaçu,4543
PR,41,26405,Sertaneja,5711
PR,41,26504,Sertanópolis,15713
PR,41,26603,Siqueira Campos,18825
PR,41,26652,Sulina,3315
PR,41,26678,Tamarana,12647
PR,41,26702,Tamboara,4726
PR,41,26801,Tapejara,14822
PR,41,26900,Tapira,5769
PR,41,27007,Teixeira Soares,10599
PR,41,27106,Telêmaco Borba,71176
PR,41,27205,Terra Boa,15948
PR,41,27304,Terra Rica,15437
PR,41,27403,Terra Roxa,16829
PR,41,27502,Tibagi,19482
PR,41,27601,Tijucas do Sul,14881
PR,41,27700,Toledo,122502
PR,41,27809,Tomazina,8619
PR,41,27858,Três Barras do Paraná,11825
PR,41,27882,Tunas do Paraná,6656
PR,41,27908,Tuneiras do Oeste,8647
PR,41,27957,Tupãssi,7994
PR,41,27965,Turvo,13628
PR,41,28005,Ubiratã,21402
PR,41,28104,Umuarama,102184
PR,41,28203,União da Vitória,53372
PR,41,28302,Uniflor,2482
PR,41,28401,Uraí,11411
PR,41,28534,Ventania,10249
PR,41,28559,Vera Cruz do Oeste,8871
PR,41,28609,Verê,7751
PR,41,28658,Virmond,3951
PR,41,28708,Vitorino,6548
PR,41,28500,Wenceslau Braz,19259
PR,41,28807,Xambrê,5939
SC,42,00051,Abdon Batista,2635
SC,42,00101,Abelardo Luz,17200
SC,42,00200,Agrolândia,9552
SC,42,00309,Agronômica,4985
SC,42,00408,Água Doce,6979
SC,42,00507,Águas de Chapecó,6160
SC,42,00556,Águas Frias,2409
SC,42,00606,Águas Mornas,5685
SC,42,00705,Alfredo Wagner,9494
SC,42,00754,Alto Bela Vista,1991
SC,42,00804,Anchieta,6172
SC,42,00903,Angelina,5171
SC,42,01000,Anita Garibaldi,8374
SC,42,01109,Anitápolis,3211
SC,42,01208,Antônio Carlos,7613
SC,42,01257,Apiúna,9764
SC,42,01273,Arabutã,4198
SC,42,01307,Araquari,26875
SC,42,01406,Araranguá,62308
SC,42,01505,Armazém,7886
SC,42,01604,Arroio Trinta,3504
SC,42,01653,Arvoredo,2254
SC,42,01703,Ascurra,7485
SC,42,01802,Atalanta,3281
SC,42,01901,Aurora,5561
SC,42,01950,Balneário Arroio do Silva,10121
SC,42,02057,Balneário Barra do Sul,8791
SC,42,02008,Balneário Camboriú,113319
SC,42,02073,Balneário Gaivota,8655
SC,42,12809,Balneário Piçarras,18010
SC,42,02081,Bandeirante,2866
SC,42,02099,Barra Bonita,1853
SC,42,02107,Barra Velha,23422
SC,42,02131,Bela Vista do Toldo,6047
SC,42,02156,Belmonte,2643
SC,42,02206,Benedito Novo,10528
SC,42,02305,Biguaçu,59736
SC,42,02404,Blumenau,316139
SC,42,02438,Bocaina do Sul,3314
SC,42,02503,Bom Jardim da Serra,4443
SC,42,02537,Bom Jesus,2599
SC,42,02578,Bom Jesus do Oeste,2130
SC,42,02602,Bom Retiro,9090
SC,42,02453,Bombinhas,15136
SC,42,02701,Botuverá,4584
SC,42,02800,Braço do Norte,29672
SC,42,02859,Braço do Trombudo,3498
SC,42,02875,Brunópolis,2778
SC,42,02909,Brusque,109950
SC,42,03006,Caçador,71886
SC,42,03105,Caibi,6199
SC,42,03154,Calmon,3375
SC,42,03204,Camboriú,65520
SC,42,03303,Campo Alegre,11766
SC,42,03402,Campo Belo do Sul,7398
SC,42,03501,Campo Erê,9222
SC,42,03600,Campos Novos,33313
SC,42,03709,Canelinha,10845
SC,42,03808,Canoinhas,52937
SC,42,03253,Capão Alto,2713
SC,42,03907,Capinzal,21064
SC,42,03956,Capivari de Baixo,22145
SC,42,04004,Catanduvas,9746
SC,42,04103,Caxambu do Sul,4283
SC,42,04152,Celso Ramos,2760
SC,42,04178,Cerro Negro,3503
SC,42,04194,Chapadão do Lageado,2793
SC,42,04202,Chapecó,189052
SC,42,04251,Cocal do Sul,15376
SC,42,04301,Concórdia,69462
SC,42,04350,Cordilheira Alta,3869
SC,42,04400,Coronel Freitas,10165
SC,42,04459,Coronel Martins,2469
SC,42,04558,Correia Pinto,14447
SC,42,04509,Corupá,14155
SC,42,04608,Criciúma,195614
SC,42,04707,Cunha Porã,10671
SC,42,04756,Cunhataí,1892
SC,42,04806,Curitibanos,38003
SC,42,04905,Descanso,8560
SC,42,05001,Dionísio Cerqueira,14896
SC,42,05100,Dona Emma,3784
SC,42,05159,Doutor Pedrinho,3683
SC,42,05175,Entre Rios,3043
SC,42,05191,Ermo,2049
SC,42,05209,Erval Velho,4365
SC,42,05308,Faxinal dos Guedes,10645
SC,42,05357,Flor do Sertão,1585
SC,42,05407,Florianópolis,433158
SC,42,05431,Formosa do Sul,2583
SC,42,05456,Forquilhinha,23183
SC,42,05506,Fraiburgo,34796
SC,42,05555,Frei Rogério,2399
SC,42,05605,Galvão,3452
SC,42,05704,Garopaba,18890
SC,42,05803,Garuva,15272
SC,42,05902,Gaspar,59728
SC,42,06009,Governador Celso Ramos,13211
SC,42,06108,Grão Pará,6268
SC,42,06207,Gravatal,10758
SC,42,06306,Guabiruba,19254
SC,42,06405,Guaraciaba,10417
SC,42,06504,Guaramirim,36640
SC,42,06603,Guarujá do Sul,4941
SC,42,06652,Guatambú,4676
SC,42,06702,Herval d'Oeste,21420
SC,42,06751,Ibiam,1944
SC,42,06801,Ibicaré,3341
SC,42,06900,Ibirama,17561
SC,42,07007,Içara,49238
SC,42,07106,Ilhota,12624
SC,42,07205,Imaruí,11411
SC,42,07304,Imbituba,40845
SC,42,07403,Imbuia,5777
SC,42,07502,Indaial,57068
SC,42,07577,Iomerê,2768
SC,42,07601,Ipira,4699
SC,42,07650,Iporã do Oeste,8490
SC,42,07684,Ipuaçu,6901
SC,42,07700,Ipumirim,7268
SC,42,07759,Iraceminha,4202
SC,42,07809,Irani,9656
SC,42,07858,Irati,2067
SC,42,07908,Irineópolis,10556
SC,42,08005,Itá,6375
SC,42,08104,Itaiópolis,20485
SC,42,08203,Itajaí,188791
SC,42,08302,Itapema,48807
SC,42,08401,Itapiranga,15623
SC,42,08450,Itapoá,15658
SC,42,08500,Ituporanga,22667
SC,42,08609,Jaborá,4018
SC,42,08708,Jacinto Machado,10562
SC,42,08807,Jaguaruna,17695
SC,42,08906,Jaraguá do Sul,148353
SC,42,08955,Jardinópolis,1732
SC,42,09003,Joaçaba,27467
SC,42,09102,Joinville,526338
SC,42,09151,José Boiteux,4741
SC,42,09177,Jupiá,2138
SC,42,09201,Lacerdópolis,2203
SC,42,09300,Lages,156604
SC,42,09409,Laguna,42750
SC,42,09458,Lajeado Grande,1478
SC,42,09508,Laurentino,6147
SC,42,09607,Lauro Muller,14483
SC,42,09706,Lebon Régis,11862
SC,42,09805,Leoberto Leal,3309
SC,42,09854,Lindóia do Sul,4622
SC,42,09904,Lontras,10526
SC,42,10001,Luiz Alves,10811
SC,42,10035,Luzerna,5605
SC,42,10050,Macieira,1815
SC,42,10100,Mafra,53361
SC,42,10209,Major Gercino,3300
SC,42,10308,Major Vieira,7566
SC,42,10407,Maracajá,6535
SC,42,10506,Maravilha,22642
SC,42,10555,Marema,2136
SC,42,10605,Massaranduba,14993
SC,42,10704,Matos Costa,2784
SC,42,10803,Meleiro,6988
SC,42,10852,Mirim Doce,2477
SC,42,10902,Modelo,4063
SC,42,11009,Mondaí,10458
SC,42,11058,Monte Carlo,9381
